Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Study_area,Location,Depth,Replicate,Data provider,Project,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
123,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,3,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,5,0,0,0,0,0,0,10,0,15,0,0,0,0,0
124,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,4,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0
125,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,5,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0
126,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,6,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0
127,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,7,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,4,0,0,0,0,0,0,10,0,14,0,0,0,0,0
128,2011,9,16,41.640919,9.372925,FR,SE Corsica,Punta Arasu,1_3,8,"Mediterranean Science Commission, CIESM, Monaco",CIESM Tropical signals,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0
129,2011,9,15,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,40,0,0,0,0,0,0,95,4,0,0,0,0,0,0
130,2011,9,15,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,53,0,0,1,0,0,0,23,4,0,0,0,0,0,0
131,2011,9,15,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,35,0,0,1,0,0,0,41,4,0,0,0,0,0,0
132,2011,9,15,43.482667,16.321056,HR,Split,Ciovo Jug,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,30,0,0,1,0,0,0,45,3,0,0,0,0,0,0
133,2011,9,15,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,20,0,0,0,0,0,0,75,4,0,0,0,0,0,0
134,2011,9,15,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,24,0,0,0,0,0,0,75,4,0,0,0,0,0,0
135,2011,9,15,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,31,0,0,0,0,0,0,75,3,0,0,0,0,0,0
136,2011,9,15,43.489667,16.385611,HR,Split,Ciovo Punta,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,18,0,0,0,0,0,0,55,4,0,0,0,0,0,0
137,2011,9,15,43.507528,16.389361,HR,Split,Marjan,1_3,1,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,13,0,0,0,0,0,0,6,2,0,0,0,0,0,0
138,2011,9,15,43.507528,16.389361,HR,Split,Marjan,1_3,2,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,13,0,0,0,0,0,0,34,4,0,0,0,0,0,0
139,2011,9,15,43.507528,16.389361,HR,Split,Marjan,1_3,3,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,17,0,0,1,0,0,0,3,5,0,0,0,0,0,0
140,2011,9,15,43.507528,16.389361,HR,Split,Marjan,1_3,4,"Institute of Oceanography and Fisheries, Split, Croatia",CIESM Tropical signals,15,0,0,0,0,0,0,55,5,0,0,0,0,0,0
141,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,5,2,0,0,0,0,0,12,8,14,0,0,0,0,0
142,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,4,10,0,0,0,0,0,30,9,3,0,0,0,0,0
143,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,8,1,0,0,9,0,0,50,8,12,0,0,0,0,0
144,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,2,0,0,0,7,0,0,50,12,7,0,0,0,0,0
145,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,5,0,0,1,0,0,0,0,4,0,0,0,0,0,0
146,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,10,0,0,0,1,0,0,0,8,0,0,0,0,0,0
147,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,3,5,0,1,0,0,0,50,5,0,0,0,0,0,0
148,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,2,0,0,1,1,0,0,50,3,0,0,0,0,0,0
149,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,5,1,0,1,1,0,0,50,10,1,0,0,0,0,0
150,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,6,2,0,0,1,0,0,50,2,0,0,0,0,0,0
151,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,6,0,0,2,0,0,0,50,3,0,0,0,0,0,0
152,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,50,1,0,0,0,0,0,0
153,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,2,5,0,0,1,0,0,50,8,3,0,0,0,0,0
154,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,3,2,0,0,2,0,0,0,4,1,0,0,0,0,0
155,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,5,0,0,0,7,0,0,50,10,1,0,0,0,0,0
156,2011,9,10,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,0,0,0,0,7,0,0,50,13,0,0,0,0,0,0
157,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,7,0,0,0,15,0,0,0,4,11,0,0,0,0,0
158,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,3,0,0,5,0,0,0,0,5,4,0,0,0,0,0
159,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,2,0,0,1,7,0,0,10,3,4,0,0,0,0,0
160,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,3,0,0,3,14,0,0,15,15,10,0,0,0,0,0
161,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,8,0,0,5,5,0,0,0,5,2,0,0,0,0,0
162,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,8,4,0,0,1,0,0,0,9,1,0,0,0,0,0
163,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,9,2,0,0,2,0,0,5,6,2,0,0,0,0,0
164,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,7,4,0,3,0,0,0,0,7,3,0,0,0,0,0
165,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,9,5,0,2,3,0,0,0,4,0,0,0,0,0,0
166,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,4,3,0,0,2,0,0,5,7,0,0,0,0,0,0
167,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,13,4,0,0,7,0,0,0,7,0,0,0,0,0,0
168,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,7,7,0,0,4,0,0,0,2,0,0,0,0,0,0
169,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,6,0,0,1,4,0,0,3,15,6,0,0,0,0,0
170,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,7,0,0,0,3,0,0,20,7,10,0,0,0,0,0
171,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,5,0,0,0,3,0,0,8,11,2,0,0,0,0,0
172,2011,9,17,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,8,0,0,0,10,0,0,5,10,5,0,0,0,0,0
173,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,1_3,1,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,15,5,0,0,0,0,0,0
174,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,1_3,2,University of Malta,CIESM Tropical signals,3,0,0,0,4,0,0,30,3,1,0,0,0,0,0
175,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,1_3,3,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,18,1,0,0,0,0,0,0
176,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,1_3,4,University of Malta,CIESM Tropical signals,4,0,0,1,0,0,0,10,3,0,0,0,0,0,0
177,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,5_10,1,University of Malta,CIESM Tropical signals,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0
178,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,5_10,2,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0
179,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,5_10,3,University of Malta,CIESM Tropical signals,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0
180,2011,9,23,35.923983,14.3366,MT,Malta,Gnejna,5_10,4,University of Malta,CIESM Tropical signals,17,0,0,5,0,0,0,0,2,0,0,0,0,0,0
181,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,1,University of Malta,CIESM Tropical signals,11,1,0,1,0,0,0,0,6,1,0,0,0,0,0
182,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,2,University of Malta,CIESM Tropical signals,10,0,0,1,3,0,0,0,5,1,0,0,0,0,0
183,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,3,University of Malta,CIESM Tropical signals,7,0,0,1,0,0,0,0,7,0,0,0,0,0,0
184,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,4,University of Malta,CIESM Tropical signals,7,0,0,0,2,0,0,0,8,2,0,0,0,0,0
185,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,1,University of Malta,CIESM Tropical signals,5,0,0,4,0,0,0,0,3,0,0,0,0,0,0
186,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,2,University of Malta,CIESM Tropical signals,6,0,0,2,1,0,0,0,2,0,0,0,0,0,0
187,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,3,University of Malta,CIESM Tropical signals,13,0,0,2,0,0,0,0,7,0,0,0,0,0,0
188,2011,10,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,4,University of Malta,CIESM Tropical signals,12,0,0,5,0,0,0,0,2,3,0,0,0,0,0
189,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,1_3,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,18,0,0,0,0,0,0,0,3,3,0,0,0,0,0
190,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,1_3,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
191,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,1_3,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,1_3,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,11_20,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,6,3,0,0,0,0,0,21,3,0,0,0,0,0,0
194,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,11_20,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,9,0,0,0,0,0,0,16,5,0,0,0,0,0,0
195,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,11_20,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,9,0,0,4,0,0,0,12,2,0,0,0,0,0,0
196,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,11_20,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,4,5,0,3,0,0,0,0,7,0,0,0,0,0,0
197,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,21_30,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0
198,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,21_30,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0
199,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,21_30,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,21_30,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
201,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,5_10,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,6,0,0,0,0,0,0,17,2,0,0,0,0,0,0
202,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,5_10,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,22,0,0,1,0,0,0,35,4,0,0,0,0,0,0
203,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,5_10,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,15,0,0,2,0,0,0,22,5,2,0,0,0,0,0
204,2011,11,20,39.954319,23.684758,GR,Chalkidiki,Kakia Skala,5_10,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
205,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,1_3,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
206,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,1_3,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0
207,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,1_3,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0
208,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,1_3,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0
209,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,11_20,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,5,3,0,1,0,0,0,0,1,0,0,0,0,0,0
210,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,11_20,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,7,7,0,0,0,0,0,39,3,0,0,0,0,0,0
211,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,11_20,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0
212,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,11_20,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
213,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,21_30,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
214,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,21_30,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0
215,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,21_30,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,21_30,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,5_10,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0
218,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,5_10,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,6,0,0,0,0,0,0,32,6,0,0,0,0,0,0
219,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,5_10,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0
220,2011,11,28,39.967461,23.679744,GR,Chalkidiki,Xenia,5_10,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,14,0,0,0,0,0,0,19,5,0,0,0,0,0,0
221,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,1_3,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0
222,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,1_3,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,9,0,0,0,0,0,0,0,3,3,0,0,0,0,0
223,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,1_3,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,14,0,0,0,0,0,0,0,3,6,0,0,0,0,0
224,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,1_3,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,10,0,0,0,0,0,0,0,5,2,0,0,0,0,0
225,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,11_20,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,3,0,0,2,0,0,0,28,2,0,0,0,0,0,0
226,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,11_20,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,1,0,0,1,0,0,0,17,0,0,0,0,0,0,0
227,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,11_20,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0
228,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,11_20,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
229,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,21_30,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
230,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,21_30,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,21_30,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,21_30,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,5_10,1,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,8,0,0,2,0,0,0,42,5,0,0,0,0,0,0
234,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,5_10,2,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,15,0,0,0,0,0,0,39,6,1,0,0,0,0,0
235,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,5_10,3,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,12,0,0,0,0,0,0,25,3,0,0,0,0,0,0
236,2011,12,2,39.958591,23.682322,GR,Chalkidiki,Dokos,5_10,4,"School of Biology, Aristotle University of Thessaloniki",CIESM Tropical signals,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0
237,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,10,0,0,0,11,0,0,0,2,14,0,0,0,0,0
238,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,3,1,0,0,4,0,0,20,5,13,0,0,0,0,0
239,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,5,0,0,0,5,0,0,22,6,15,0,0,0,0,0
240,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,4,0,0,0,17,0,0,0,10,7,0,0,0,0,0
241,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,5,0,0,1,0,0,0,0,8,0,0,0,0,0,0
242,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,16,0,0,0,2,0,0,0,4,0,0,0,0,0,0
243,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,10,0,0,0,5,0,0,0,4,0,0,0,0,0,0
244,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,8,0,0,1,0,0,0,0,8,0,0,0,0,0,0
245,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0
246,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,15,0,0,1,0,0,0,0,2,0,0,0,0,0,0
247,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,15,0,0,0,1,0,0,0,6,0,0,0,0,0,0
248,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,13,0,0,0,11,0,0,0,5,1,0,0,0,0,0
250,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,2,1,0,0,6,0,0,0,0,4,0,0,0,0,0
251,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,6,0,0,0,3,0,0,0,5,1,0,0,0,0,0
252,2012,7,9,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,5,0,0,0,19,0,0,28,5,1,0,0,0,0,0
253,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,2,0,0,0,3,0,0,2,4,0,0,0,0,0,0
254,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,10,0,0,0,6,0,0,0,9,4,0,0,0,0,0
255,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,6,0,0,0,9,0,0,0,7,8,0,0,0,0,0
256,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,5,1,0,0,1,0,0,0,4,2,0,0,0,0,0
257,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,11,3,0,2,13,0,0,0,9,4,0,0,0,0,0
258,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,8,0,0,0,9,0,0,0,10,0,0,0,0,0,0
259,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,10,0,0,0,3,0,0,0,6,3,0,0,0,0,0
260,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0
261,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0
262,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,22,0,0,0,3,0,0,0,5,1,0,0,0,0,0
263,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,3,2,0,0,0,0,0,0,4,0,0,0,0,0,0
264,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,2,0,0,1,6,0,0,0,5,1,0,0,0,0,0
265,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,6,0,0,0,4,0,0,32,11,7,0,0,0,0,0
266,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,8,0,0,0,30,0,0,0,11,8,0,0,0,0,0
267,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,1,0,0,0,3,0,0,0,11,12,0,0,0,0,0
268,2012,7,20,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,3,0,0,0,5,0,0,37,5,1,0,0,0,0,0
